Departamento,Municipio,Grupo cultivo,Subgrupo,Cultivo,Año,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2008,4.0,4.0,19.0,5.5,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2009,40.0,38.0,228.0,6.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2010,25.0,22.0,96.0,4.36,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2010,20.0,18.0,27.0,1.5,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2011,20.0,15.0,90.0,6.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2011,20.0,18.0,108.0,6.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2012,15.0,15.0,120.0,8.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2012,20.0,18.0,108.0,6.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2016,25.0,25.0,400.0,16.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2016,10.0,10.0,160.0,16.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2017,200.0,200.0,3200.0,16.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2017,15.0,15.0,90.0,6.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2018,20.0,20.0,120.0,6.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,HORTALIZAS,PEPINO,PEPINO COHOMBRO,2007,8.0,6.0,6.0,1.0,TRANSITORIO
CÓRDOBA,SAN ANTERO,HORTALIZAS,PEPINO,PEPINO COHOMBRO,2008,15.0,14.0,15.0,1.07,TRANSITORIO
CÓRDOBA,SAN ANTERO,HORTALIZAS,PEPINO,PEPINO COHOMBRO,2008,6.0,6.0,6.0,1.0,TRANSITORIO
