Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
13,Bolívar,13744,Simití,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,20.00,20.00,20.00,1.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13744,Simití,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,20.00,20.00,51.00,2.55,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13744,Simití,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,6.00,5.00,2.50,0.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13744,Simití,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,4.00,3.80,1.90,0.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13744,Simití,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023A,22.00,21.00,31.50,1.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13744,Simití,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,40.00,40.00,60.00,1.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,200.00,150.00,450.00,3.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,150.00,130.00,390.00,3.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,250.00,220.00,660.00,3.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,220.00,208.00,624.00,3.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,120.00,8.00,26.00,3.25,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,96.00,70.00,245.00,3.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,109.00,109.00,208.00,1.91,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,110.00,110.00,220.00,2.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,30.00,109.00,305.20,2.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,60.00,110.00,308.00,2.80,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,20.00,30.00,84.00,2.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,40.00,60.00,168.00,2.80,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,30.00,19.00,53.20,2.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,100.00,40.00,112.00,2.80,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,30.00,30.00,84.00,2.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13744,Simití,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,200.00,100.00,280.00,2.80,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13744,Simití,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2019,2019,6280.00,5680.00,21069.39,3.71,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13744,Simití,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2020,2020,6280.00,5680.00,21069.39,3.71,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13744,Simití,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,6304.00,6104.00,22584.80,3.70,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13744,Simití,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,6349.00,6304.00,23324.80,3.70,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13744,Simití,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2023,2023,6849.00,6299.00,23306.30,3.70,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13744,Simití,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,150.00,90.00,450.00,5.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13744,Simití,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,167.00,150.00,900.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13744,Simití,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,148.00,48.00,90.24,1.88,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13744,Simití,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,168.00,148.00,888.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13744,Simití,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,223.00,163.00,978.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,60.00,55.00,478.50,8.70,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,40.00,38.00,330.60,8.70,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,40.00,37.00,321.90,8.70,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,30.00,26.00,226.20,8.70,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,40.00,35.00,175.00,5.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,30.00,30.00,113.00,3.77,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,45.00,30.00,300.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,18.00,15.00,150.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,60.00,18.00,180.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13744,Simití,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,20.00,60.00,600.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13760,Soplaviento,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,1.00,1.00,2.00,2.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13760,Soplaviento,Hortalizas,Hortalizas de fruto,Ají,Ají,2023,2023A,1.00,1.00,2.00,2.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13760,Soplaviento,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,2.00,2.00,5.00,2.50,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13760,Soplaviento,Frutales,Caducifolios,Ciruela,Ciruela,2023,2023,2.00,2.00,5.00,2.50,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13760,Soplaviento,Frutales,Aráceas,Coco,Coco,2022,2022,1.00,1.00,1.80,1.80,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13760,Soplaviento,Frutales,Aráceas,Coco,Coco,2023,2023,1.00,1.00,1.80,1.80,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2019,2019A,3.00,3.00,7.50,2.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2019,2019B,3.00,3.00,7.50,2.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2020,2020A,6.00,5.00,15.00,3.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2020,2020B,7.00,4.00,10.00,2.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,6.00,5.00,15.00,3.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,7.00,7.00,20.00,2.86,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,6.00,6.00,10.49,1.75,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,5.00,5.00,8.74,1.75,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13760,Soplaviento,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023A,6.00,6.00,10.49,1.75,Transitorio,Grano seco,1060200,Phaseolus vulgaris
